swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
118,Z,H,0.3328,0.0051,0.0012,0.0004,0.0050,0.2576,0.7460,0.5460,0.0916,0.1347,0.0086,0.0495,0.0003,1.7860,2.1909,6415.543
119,H,Z,0.3972,0.0049,0.0016,0.0005,0.0042,0.2916,0.8171,0.4453,0.0734,0.1655,0.0058,0.0676,0.0003,1.8063,2.2906,6467.904
120,Z,H,0.3000,0.0045,0.0013,0.0004,0.0037,0.2081,0.5359,0.3566,0.0523,0.1557,0.0106,0.0486,0.0002,1.3208,1.6924,6519.653
121,H,Z,0.3233,0.0043,0.0013,0.0004,0.0039,0.2229,0.5488,0.3484,0.0508,0.1560,0.0318,0.0685,0.0001,1.3399,1.7758,6571.506
122,Z,H,0.3141,0.0043,0.0012,0.0004,0.0040,0.2420,0.5498,0.3836,0.0611,0.2151,0.0021,0.0781,0.0004,1.4632,1.8701,6623.429
123,H,Z,0.3274,0.0043,0.0012,0.0005,0.0038,0.2282,0.5482,0.3557,0.0528,0.1346,0.0013,0.0683,0.0004,1.3322,1.7414,6675.241
124,Z,H,0.4189,0.0045,0.0013,0.0003,0.0037,0.2824,0.8311,0.3837,0.0661,0.1878,0.0023,0.0975,0.0002,1.7668,2.2981,6727.617
125,H,Z,0.3346,0.0045,0.0014,0.0006,0.0044,0.2433,0.5435,0.3463,0.0536,0.1614,0.0018,0.0941,0.0004,1.3594,1.8039,6779.504
126,Z,H,0.3310,0.0060,0.0013,0.0008,0.0055,0.2464,0.6459,0.6406,0.0616,0.1555,0.0009,0.0536,0.0001,1.7604,2.1618,6831.718
127,H,Z,0.3200,0.0049,0.0011,0.0004,0.0038,0.2246,0.6420,0.3272,0.0507,0.1324,0.0018,0.0680,0.0003,1.3905,1.7943,6883.571
128,Z,H,0.4271,0.0057,0.0012,0.0007,0.0058,0.2563,1.0772,0.3398,0.0535,0.2116,0.0013,0.0654,0.0003,1.9514,2.4608,6936.103
129,H,Z,0.3501,0.0045,0.0012,0.0006,0.0047,0.2303,0.7965,0.6060,0.0965,0.1855,0.0023,0.0779,0.0004,1.9315,2.3756,6988.540
130,Z,H,0.3277,0.0049,0.0012,0.0004,0.0040,0.2108,0.6377,0.3799,0.0638,0.1835,0.0016,0.0608,0.0001,1.4864,1.8893,7040.485
131,H,Z,0.3357,0.0056,0.0013,0.0006,0.0059,0.2377,0.7311,0.5486,0.0884,0.1692,0.0109,0.0657,0.0004,1.7985,2.2267,7092.830
132,Z,H,0.3312,0.0042,0.0017,0.0005,0.0044,0.2444,0.5590,0.3707,0.0572,0.1639,0.0013,0.0775,0.0003,1.4074,1.8309,7144.728
133,H,Z,0.3999,0.0047,0.0011,0.0006,0.0042,0.2724,0.8829,0.3367,0.0553,0.2155,0.0019,0.0807,0.0004,1.7765,2.2719,7197.067
134,Z,H,0.3267,0.0047,0.0013,0.0007,0.0055,0.2433,0.7951,0.6470,0.0663,0.1620,0.0018,0.0722,0.0005,1.9318,2.3472,7249.616
135,H,Z,0.3371,0.0046,0.0015,0.0005,0.0039,0.2274,0.5667,0.3739,0.0561,0.1847,0.0074,0.0700,0.0002,1.4202,1.8473,7301.512
136,Z,H,0.3001,0.0032,0.0010,0.0003,0.0033,0.2113,0.5055,0.3521,0.0514,0.1616,0.0010,0.0660,0.0002,1.2921,1.6690,7353.232
137,H,Z,0.3098,0.0042,0.0012,0.0003,0.0035,0.2071,0.5131,0.3548,0.0511,0.1461,0.0325,0.0703,0.0003,1.2850,1.7089,7405.018
138,Z,H,0.2823,0.0040,0.0009,0.0003,0.0041,0.2328,0.6998,0.3539,0.0603,0.1586,0.0013,0.2841,0.0003,1.5191,2.0986,7457.182
139,H,Z,0.3184,0.0038,0.0013,0.0003,0.0031,0.2122,0.5106,0.3208,0.0496,0.1355,0.0014,0.0633,0.0003,1.2394,1.6332,7508.898
140,Z,H,0.3013,0.0045,0.0012,0.0005,0.0041,0.2214,0.6192,0.3257,0.0477,0.1260,0.0010,0.0558,0.0002,1.3500,1.7205,7560.681
141,H,Z,0.3112,0.0046,0.0012,0.0005,0.0040,0.2420,0.5623,0.4088,0.0504,0.1336,0.0129,0.0605,0.0004,1.4067,1.8042,7612.531
142,Z,H,0.3160,0.0043,0.0008,0.0006,0.0102,0.2118,0.5166,0.3478,0.0523,0.1555,0.0011,0.0653,0.0003,1.2956,1.6965,7664.285
143,H,Z,0.3197,0.0053,0.0013,0.0005,0.0056,0.2452,0.7310,0.5962,0.0882,0.5123,0.0013,0.0746,0.0004,2.1831,2.5942,7716.947
144,Z,H,0.3562,0.0042,0.0015,0.0005,0.0045,0.2553,0.6157,0.4438,0.0676,0.1852,0.0007,0.0573,0.0003,1.5796,2.0066,7769.096
145,H,Z,0.3299,0.0052,0.0013,0.0006,0.0057,0.2375,0.7461,0.5579,0.0910,0.1434,0.0015,0.0623,0.0003,1.7879,2.1969,7821.339
146,Z,H,0.3187,0.0044,0.0014,0.0003,0.0049,0.2455,0.5083,0.3516,0.0643,0.1437,0.0010,0.0666,0.0003,1.3245,1.7240,7873.111
147,H,Z,0.3187,0.0038,0.0011,0.0004,0.0037,0.2218,0.5325,0.3470,0.0491,0.1397,0.0242,0.0711,0.0003,1.3012,1.7265,7924.921
148,Z,H,0.3484,0.0042,0.0013,0.0004,0.0038,0.2720,0.6650,0.4321,0.0574,0.1383,0.0013,0.0595,0.0002,1.5827,2.0040,7976.987
149,H,Z,0.3325,0.0064,0.0013,0.0006,0.0061,0.2490,0.7801,0.5893,0.0874,0.1486,0.0011,0.0551,0.0002,1.8654,2.2704,8029.312
150,Z,H,0.3458,0.0063,0.0015,0.0006,0.0047,0.3361,0.7909,0.5007,0.0896,0.1751,0.0080,0.0790,0.0004,1.9067,2.3550,8081.733
151,H,Z,0.3034,0.0039,0.0012,0.0003,0.0041,0.2200,0.5318,0.3525,0.0510,0.1426,0.0213,0.0818,0.0002,1.3107,1.7287,8133.561
