swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
139,H,Z,0.1893,0.0031,0.0009,0.0004,0.0018,0.1405,0.0529,0.1262,0.0530,0.0555,0.0269,0.0583,0.0003,0.4344,0.7173,7347.207
140,Z,H,0.2508,0.0039,0.0010,0.0004,0.0030,0.1658,0.3650,0.0919,0.0585,0.0960,0.0007,0.0526,0.0002,0.7829,1.0977,7398.364
141,H,Z,0.2129,0.0032,0.0008,0.0002,0.0082,0.1345,0.0456,0.1193,0.0492,0.0499,0.0011,0.0521,0.0001,0.4040,0.6844,7449.079
142,Z,H,0.2320,0.0049,0.0012,0.0005,0.0044,0.1623,0.2822,0.1244,0.0977,0.1214,0.0022,0.0488,0.0002,0.7976,1.0933,7500.236
143,H,Z,0.1980,0.0035,0.0009,0.0004,0.0021,0.1293,0.0621,0.1370,0.0568,0.1151,0.0013,0.0604,0.0003,0.5092,0.7782,7551.051
144,Z,H,0.2643,0.0045,0.0012,0.0006,0.0040,0.1731,0.3851,0.1019,0.0635,0.1350,0.0019,0.0871,0.0004,0.8739,1.2402,7602.358
145,H,Z,0.1904,0.0038,0.0009,0.0003,0.0023,0.1353,0.0507,0.1347,0.0538,0.0795,0.0008,0.0673,0.0001,0.4608,0.7287,7653.148
146,Z,H,0.2386,0.0054,0.0012,0.0005,0.0041,0.1635,0.2373,0.1121,0.0613,0.1236,0.0288,0.0574,0.0001,0.7078,1.0457,7704.258
147,H,Z,0.1962,0.0032,0.0015,0.0002,0.0021,0.1412,0.0458,0.1257,0.0503,0.0726,0.0289,0.0701,0.0002,0.4433,0.7476,7755.059
148,Z,H,0.2035,0.0038,0.0009,0.0005,0.0030,0.1588,0.1918,0.0943,0.0590,0.1117,0.0013,0.0605,0.0002,0.6252,0.9008,7806.006
149,H,Z,0.2318,0.0035,0.0010,0.0003,0.0021,0.1342,0.0466,0.1239,0.0605,0.0702,0.0011,0.0562,0.0002,0.4418,0.7400,7856.787
150,Z,H,0.3381,0.0053,0.0010,0.0003,0.0030,0.1840,0.2475,0.1193,0.0655,0.1233,0.0013,0.0749,0.0004,0.7514,1.1779,7908.058
151,H,Z,0.1920,0.0037,0.0010,0.0004,0.0021,0.1289,0.0525,0.1371,0.0653,0.0724,0.0013,0.0740,0.0004,0.4652,0.7422,7958.850
152,Z,H,0.2389,0.0051,0.0012,0.0005,0.0043,0.1666,0.2784,0.1310,0.0917,0.1183,0.0011,0.0574,0.0002,0.7946,1.1054,8010.007
153,H,Z,0.2527,0.0042,0.0013,0.0004,0.0029,0.1581,0.0635,0.1917,0.0650,0.0831,0.0013,0.0717,0.0004,0.5696,0.9068,8060.965
