swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
82,Z,H,0.3187,0.0056,0.0012,0.0005,0.0050,0.2388,0.8646,0.5987,0.1072,0.1809,0.0013,0.0743,0.0006,2.0019,2.4113,4486.572
83,H,Z,0.2268,0.0055,0.0013,0.0006,0.0033,0.2067,0.0581,0.1799,0.0558,0.0872,0.0022,0.0757,0.0006,0.5987,0.9171,4537.542
84,Z,H,0.3087,0.0053,0.0015,0.0007,0.0049,0.2152,0.6191,0.3420,0.0589,0.1259,0.0012,0.0525,0.0003,1.3710,1.7489,4589.353
85,H,Z,0.2238,0.0045,0.0011,0.0004,0.0024,0.1461,0.0538,0.2250,0.0946,0.0673,0.1061,0.0621,0.0002,0.5943,0.9971,4640.393
86,Z,H,0.3027,0.0054,0.0015,0.0005,0.0052,0.2439,0.7766,0.4035,0.0493,0.1093,0.0024,0.0498,0.0001,1.5925,1.9620,4692.395
87,H,Z,0.2634,0.0041,0.0015,0.0003,0.0023,0.1484,0.0674,0.1450,0.0520,0.0746,0.0021,0.0722,0.0003,0.4961,0.8444,4743.308
88,Z,H,0.3007,0.0044,0.0011,0.0006,0.0039,0.2131,0.5766,0.3603,0.0575,0.1999,0.0011,0.0537,0.0003,1.4178,1.7859,4795.171
89,H,Z,0.1778,0.0033,0.0008,0.0005,0.0019,0.1353,0.0476,0.1323,0.0510,0.0679,0.0062,0.0689,0.0001,0.4397,0.7010,4845.930
90,Z,H,0.2753,0.0034,0.0008,0.0003,0.0029,0.2019,0.5248,0.3490,0.0553,0.1332,0.0090,0.0747,0.0004,1.2772,1.6459,4897.627
91,H,Z,0.2052,0.0033,0.0009,0.0002,0.0021,0.1402,0.0497,0.1491,0.0519,0.0817,0.0023,0.0836,0.0003,0.4812,0.7813,4948.452
92,Z,H,0.3070,0.0044,0.0011,0.0006,0.0045,0.2169,0.6178,0.3507,0.0544,0.1453,0.0095,0.0625,0.0005,1.4001,1.7923,5000.296
93,H,Z,0.2755,0.0041,0.0010,0.0004,0.0027,0.1507,0.0481,0.1455,0.0503,0.0995,0.0012,0.0612,0.0003,0.5002,0.8486,5051.209
94,Z,H,0.2907,0.0038,0.0011,0.0003,0.0039,0.2267,0.5333,0.3648,0.0502,0.1107,0.0009,0.0445,0.0001,1.2939,1.6414,5102.893
95,H,Z,0.2190,0.0050,0.0012,0.0006,0.0034,0.1540,0.0570,0.2123,0.0948,0.0723,0.0322,0.0753,0.0003,0.5980,0.9377,5153.888
96,Z,H,0.3008,0.0036,0.0014,0.0003,0.0039,0.2135,0.5290,0.3478,0.0555,0.1402,0.0210,0.0598,0.0003,1.2974,1.6905,5205.653
97,H,Z,0.2269,0.0046,0.0011,0.0005,0.0029,0.1683,0.0558,0.2106,0.0926,0.0842,0.0010,0.0677,0.0003,0.6179,0.9254,5256.619
98,Z,H,0.3015,0.0044,0.0016,0.0004,0.0040,0.2073,0.6341,0.3465,0.0557,0.1518,0.0100,0.0780,0.0003,1.4066,1.8090,5308.473
99,H,Z,0.2391,0.0049,0.0014,0.0005,0.0034,0.1741,0.0590,0.2137,0.0926,0.0666,0.0177,0.0655,0.0003,0.6142,0.9493,5359.479
100,Z,H,0.3081,0.0038,0.0015,0.0005,0.0040,0.2184,0.5221,0.3418,0.0673,0.1411,0.0016,0.0671,0.0003,1.3041,1.6932,5411.235
101,H,Z,0.1921,0.0035,0.0009,0.0003,0.0025,0.1265,0.0539,0.1487,0.0627,0.1084,0.0355,0.0725,0.0002,0.5091,0.8184,5462.101
102,Z,H,0.2877,0.0043,0.0010,0.0003,0.0038,0.2231,0.5426,0.4756,0.0587,0.1717,0.0010,0.0625,0.0002,1.4842,1.8469,5513.989
103,H,Z,0.1874,0.0034,0.0009,0.0003,0.0021,0.1382,0.0657,0.1418,0.0542,0.1019,0.0122,0.0527,0.0001,0.5083,0.7696,5564.813
104,Z,H,0.2951,0.0032,0.0009,0.0003,0.0035,0.2048,0.5160,0.3536,0.0541,0.1867,0.0011,0.0595,0.0001,1.3266,1.6920,5616.542
105,H,Z,0.2256,0.0052,0.0013,0.0005,0.0034,0.1626,0.0606,0.2260,0.0972,0.0735,0.0074,0.0486,0.0002,0.6276,0.9227,5667.508
106,Z,H,0.2885,0.0040,0.0009,0.0003,0.0043,0.2521,0.7403,0.5694,0.0911,0.1111,0.0214,0.0551,0.0003,1.7734,2.1497,5719.703
107,H,Z,0.2519,0.0058,0.0013,0.0008,0.0038,0.2139,0.0591,0.1689,0.0574,0.0764,0.0022,0.0778,0.0002,0.5827,0.9297,5770.673
108,Z,H,0.3665,0.0047,0.0017,0.0007,0.0042,0.2530,0.8140,0.3594,0.0634,0.1529,0.0022,0.0898,0.0002,1.6571,2.1300,5822.856
109,H,Z,0.2371,0.0059,0.0013,0.0006,0.0037,0.1513,0.0600,0.2222,0.0964,0.0682,0.0013,0.0740,0.0004,0.6062,0.9332,5873.846
110,Z,H,0.3092,0.0049,0.0013,0.0004,0.0032,0.2112,0.5281,0.3567,0.0564,0.1591,0.0097,0.0652,0.0001,1.3212,1.7177,5925.613
111,H,Z,0.2165,0.0054,0.0011,0.0008,0.0032,0.1678,0.0594,0.2291,0.0941,0.0766,0.0009,0.0675,0.0003,0.6333,0.9318,5976.586
112,Z,H,0.3396,0.0059,0.0013,0.0007,0.0059,0.2403,0.9115,0.5335,0.0910,0.1511,0.0373,0.0813,0.0004,1.9393,2.4142,6029.054
113,H,Z,0.2844,0.0039,0.0014,0.0005,0.0036,0.1526,0.0586,0.1603,0.0556,0.0904,0.0021,0.0837,0.0003,0.5263,0.9088,6080.011
114,Z,H,0.2671,0.0038,0.0008,0.0003,0.0031,0.2106,0.6232,0.3328,0.0523,0.1999,0.0011,0.0647,0.0003,1.4295,1.7725,6131.835
115,H,Z,0.1982,0.0037,0.0012,0.0005,0.0023,0.1414,0.0512,0.1398,0.0536,0.0919,0.0224,0.0630,0.0001,0.4845,0.7782,6182.678
116,Z,H,0.2748,0.0027,0.0009,0.0003,0.0030,0.2023,0.5032,0.4415,0.0550,0.1413,0.0357,0.0624,0.0003,1.3537,1.7357,6234.464
117,H,Z,0.2191,0.0050,0.0012,0.0006,0.0032,0.1493,0.0717,0.2038,0.0949,0.0980,0.0013,0.0627,0.0003,0.6255,0.9226,6285.444
118,Z,H,0.2862,0.0033,0.0009,0.0002,0.0034,0.1985,0.5153,0.3621,0.0549,0.1500,0.0018,0.0710,0.0003,1.2922,1.6607,6337.494
119,H,Z,0.2270,0.0053,0.0013,0.0004,0.0028,0.1620,0.0605,0.2188,0.0922,0.0840,0.0015,0.0786,0.0002,0.6269,0.9467,6388.503
