first,second,ifs_ms,ifs_after_second_ms,ifs_true_ms,ifs_true_after_first_ms,ifs_true_after_second_ms,sent_h,rx_h,sent_z,rx_z,per_h,per_z,per,impossible,swaps,swap_median_ms,swap_to_first_median_ms,swap_to_second_median_ms,swap_max_ms,retune_median_ms,duplicates,lost_late,lost_listening,queued_median,queued_max,posted_by,source_dropped,link_dropped
wlan_simple.toml,zigbee.toml,5.35,5.35,5.3500,5.3500,5.3500,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1419,0.1532,0.0397,0.3717,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.34,5.34,5.3400,5.3400,5.3400,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1422,0.1545,0.0399,0.5753,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.33,5.33,5.3300,5.3300,5.3300,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1435,0.1536,0.0398,0.2531,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.32,5.32,5.3200,5.3200,5.3200,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1411,0.1534,0.0397,0.1864,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.31,5.31,5.3100,5.3100,5.3100,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1414,0.1549,0.0400,0.2014,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.3,5.3,5.3000,5.3000,5.3000,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1421,0.1540,0.0397,0.1836,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.29,5.29,5.2900,5.2900,5.2900,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1403,0.1533,0.0385,0.1876,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.28,5.28,5.2800,5.2800,5.2800,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1419,0.1534,0.0387,0.1923,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.27,5.27,5.2700,5.2700,5.2700,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1426,0.1545,0.0397,0.5638,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.26,5.26,5.2600,5.2600,5.2600,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1404,0.1536,0.0395,0.1853,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.25,5.25,5.2500,5.2500,5.2500,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1398,0.1530,0.0392,0.1899,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.24,5.24,5.2400,5.2400,5.2400,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1442,0.1546,0.0402,0.2598,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.23,5.23,5.2300,5.2300,5.2300,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1407,0.1533,0.0395,0.2037,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.22,5.22,5.2200,5.2200,5.2200,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1442,0.1536,0.0400,0.1958,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.21,5.21,5.2100,5.2100,5.2100,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1426,0.1535,0.0398,0.2571,0.0014,0,0,0,0,256,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.2,5.2,5.2000,5.2000,5.2000,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1423,0.1544,0.0393,0.1941,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.19,5.19,5.1900,5.1900,5.1900,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1432,0.1533,0.0399,0.5744,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.18,5.18,5.1800,5.1800,5.1800,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1403,0.1527,0.0396,0.1864,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.17,5.17,5.1700,5.1700,5.1700,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1406,0.1547,0.0406,0.1994,0.0015,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.16,5.16,5.1600,5.1600,5.1600,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1398,0.1526,0.0394,0.1936,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.15,5.15,5.1500,5.1500,5.1500,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1398,0.1522,0.0398,0.1933,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.14,5.14,5.1400,5.1400,5.1400,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1399,0.1541,0.0402,0.1920,0.0014,0,0,0,0,256,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.13,5.13,5.1300,5.1300,5.1300,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1413,0.1531,0.0395,0.1983,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.12,5.12,5.1200,5.1200,5.1200,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1417,0.1541,0.0395,0.1862,0.0013,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.11,5.11,5.1100,5.1100,5.1100,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1413,0.1527,0.0384,0.1855,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.1,5.1,5.1000,5.1000,5.1000,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1405,0.1537,0.0392,0.1911,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.09,5.09,5.0900,5.0900,5.0900,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1419,0.1534,0.0395,0.1892,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.08,5.08,5.0800,5.0800,5.0800,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1413,0.1533,0.0394,0.2036,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.07,5.07,5.0700,5.0700,5.0700,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1420,0.1533,0.0388,0.1869,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.06,5.06,5.0600,5.0600,5.0600,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1396,0.1530,0.0391,0.3581,0.0014,0,0,0,0,256,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.05,5.05,5.0500,5.0500,5.0500,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1417,0.1541,0.0405,0.2461,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.04,5.04,5.0400,5.0400,5.0400,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1415,0.1538,0.0392,0.1792,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.03,5.03,5.0300,5.0300,5.0300,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1421,0.1531,0.0398,0.1892,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.02,5.02,5.0200,5.0200,5.0200,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1406,0.1530,0.0398,0.2089,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.01,5.01,5.0100,5.0100,5.0100,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1428,0.1521,0.0408,0.1893,0.0014,0,0,0,0,256,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5,5,5.0000,5.0000,5.0000,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1420,0.1521,0.0396,0.1914,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,4.99,4.99,4.9900,4.9900,4.9900,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1413,0.1535,0.0406,0.1871,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,4.98,4.98,4.9800,4.9800,4.9800,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1395,0.1518,0.0393,0.2183,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,4.97,4.97,4.9700,4.9700,4.9700,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1390,0.1517,0.0396,0.2065,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,4.96,4.96,4.9600,4.9600,4.9600,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1426,0.1536,0.0406,0.6211,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,4.95,4.95,4.9500,4.9500,4.9500,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1425,0.1537,0.0404,0.3711,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,4.94,4.94,4.9400,4.9400,4.9400,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1417,0.1527,0.0398,0.1877,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,4.93,4.93,4.9300,4.9300,4.9300,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1386,0.1525,0.0400,0.2580,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,4.92,4.92,4.9200,4.9200,4.9200,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1431,0.1529,0.0401,0.1946,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
