first,second,ifs_ms,ifs_after_second_ms,ifs_true_ms,ifs_true_after_first_ms,ifs_true_after_second_ms,sent_h,rx_h,sent_z,rx_z,per_h,per_z,per,impossible,swaps,swap_median_ms,swap_to_first_median_ms,swap_to_second_median_ms,swap_max_ms,retune_median_ms,duplicates,lost_late,lost_listening,queued_median,queued_max,posted_by,source_dropped,link_dropped
zigbee.toml,zigbee.toml,5.1,5.1,5.1000,5.1000,5.1000,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0420,0.0415,0.0426,0.1199,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.09,5.09,5.0900,5.0900,5.0900,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0392,0.0389,0.0394,0.2530,0.0014,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.08,5.08,5.0800,5.0800,5.0800,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0402,0.0402,0.0403,0.1023,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.07,5.07,5.0700,5.0700,5.0700,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0405,0.0401,0.0409,0.0962,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.06,5.06,5.0600,5.0600,5.0600,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0401,0.0406,0.0398,0.0772,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.05,5.05,5.0500,5.0500,5.0500,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0410,0.0411,0.0408,0.0684,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.04,5.04,5.0400,5.0400,5.0400,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0390,0.0392,0.0388,0.0593,0.0013,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.03,5.03,5.0300,5.0300,5.0300,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0406,0.0409,0.0401,0.0685,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.02,5.02,5.0200,5.0200,5.0200,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0404,0.0402,0.0404,0.2572,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.01,5.01,5.0100,5.0100,5.0100,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0400,0.0400,0.0401,0.0709,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5,5,5.0000,5.0000,5.0000,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0397,0.0396,0.0399,0.0659,0.0014,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,4.99,4.99,4.9900,4.9900,4.9900,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0396,0.0399,0.0390,0.0670,0.0014,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,4.98,4.98,4.9800,4.9800,4.9800,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0407,0.0405,0.0410,0.0646,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,4.97,4.97,4.9700,4.9700,4.9700,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0387,0.0391,0.0383,0.2523,0.0014,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,4.96,4.96,4.9600,4.9600,4.9600,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0410,0.0412,0.0407,0.0986,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,4.95,4.95,4.9500,4.9500,4.9500,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0390,0.0392,0.0390,0.0705,0.0013,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,4.94,4.94,4.9400,4.9400,4.9400,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0394,0.0393,0.0395,0.0787,0.0014,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,4.93,4.93,4.9300,4.9300,4.9300,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0406,0.0411,0.0403,0.0945,0.0014,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,4.92,4.92,4.9200,4.9200,4.9200,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0390,0.0389,0.0392,0.0698,0.0014,0,0,0,0,0,zigbee:400,0,0
