idx,t_rel_s,delta_ms,len,version,payload_prefix
184,6.994246579,10.475388,30,v4,88000000ffffffffffffa8dd9f4dc5b5
185,7.005189183,10.942604,30,v4,88000000ffffffffffffa8dd9f4dc5b5
186,7.015335826,10.146643,30,v4,88000000ffffffffffffa8dd9f4dc5b5
187,7.026611999,11.276173,30,v4,88000000ffffffffffffa8dd9f4dc5b5
188,7.037716142,11.104143,30,v4,88000000ffffffffffffa8dd9f4dc5b5
189,7.049225222,11.509080,30,v4,88000000ffffffffffffa8dd9f4dc5b5
190,7.059139148,9.913926,30,v4,88000000ffffffffffffa8dd9f4dc5b5
191,7.069436534,10.297386,30,v4,88000000ffffffffffffa8dd9f4dc5b5
192,7.080279139,10.842605,30,v4,88000000ffffffffffffa8dd9f4dc5b5
193,7.090583657,10.304518,30,v4,88000000ffffffffffffa8dd9f4dc5b5
194,7.101418686,10.835029,30,v4,88000000ffffffffffffa8dd9f4dc5b5
195,7.112124224,10.705538,30,v4,88000000ffffffffffffa8dd9f4dc5b5
196,7.122091938,9.967714,30,v4,88000000ffffffffffffa8dd9f4dc5b5
197,7.133214915,11.122977,30,v4,88000000ffffffffffffa8dd9f4dc5b5
198,7.143373692,10.158777,30,v4,88000000ffffffffffffa8dd9f4dc5b5
199,7.154703404,11.329712,30,v4,88000000ffffffffffffa8dd9f4dc5b5
200,7.165722330,11.018926,30,v4,88000000ffffffffffffa8dd9f4dc5b5
201,7.519392496,353.670166,30,v4,88000000ffffffffffffa8dd9f4dc5b5
202,7.528539456,9.146960,30,v4,88000000ffffffffffffa8dd9f4dc5b5
203,7.540504315,11.964859,30,v4,88000000ffffffffffffa8dd9f4dc5b5
204,7.551192944,10.688629,30,v4,88000000ffffffffffffa8dd9f4dc5b5
205,7.561151288,9.958344,30,v4,88000000ffffffffffffa8dd9f4dc5b5
206,7.571099431,9.948143,30,v4,88000000ffffffffffffa8dd9f4dc5b5
207,7.581302196,10.202765,30,v4,88000000ffffffffffffa8dd9f4dc5b5
208,7.592406114,11.103918,30,v4,88000000ffffffffffffa8dd9f4dc5b5
209,7.602539402,10.133288,30,v4,88000000ffffffffffffa8dd9f4dc5b5
210,7.612823522,10.284120,30,v4,88000000ffffffffffffa8dd9f4dc5b5
211,7.623975768,11.152246,30,v4,88000000ffffffffffffa8dd9f4dc5b5
212,7.634118400,10.142632,30,v4,88000000ffffffffffffa8dd9f4dc5b5
213,7.644627502,10.509102,30,v4,88000000ffffffffffffa8dd9f4dc5b5
214,7.654405432,9.777930,30,v4,88000000ffffffffffffa8dd9f4dc5b5
215,7.665591754,11.186322,30,v4,88000000ffffffffffffa8dd9f4dc5b5
216,7.676872974,11.281220,30,v4,88000000ffffffffffffa8dd9f4dc5b5
217,7.686984582,10.111608,30,v4,88000000ffffffffffffa8dd9f4dc5b5
218,7.698211964,11.227382,30,v4,88000000ffffffffffffa8dd9f4dc5b5
219,7.708329711,10.117747,30,v4,88000000ffffffffffffa8dd9f4dc5b5
220,7.719368875,11.039164,30,v4,88000000ffffffffffffa8dd9f4dc5b5
221,7.729848306,10.479431,30,v4,88000000ffffffffffffa8dd9f4dc5b5
222,7.740039903,10.191597,30,v4,88000000ffffffffffffa8dd9f4dc5b5
223,7.752959462,12.919559,30,v4,88000000ffffffffffffa8dd9f4dc5b5
224,7.761086778,8.127316,30,v4,88000000ffffffffffffa8dd9f4dc5b5
225,7.773163056,12.076278,30,v4,88000000ffffffffffffa8dd9f4dc5b5
226,7.784274019,11.110963,30,v4,88000000ffffffffffffa8dd9f4dc5b5
227,7.792912067,8.638048,30,v4,88000000ffffffffffffa8dd9f4dc5b5
228,7.804004240,11.092173,30,v4,88000000ffffffffffffa8dd9f4dc5b5
229,7.814871608,10.867368,30,v4,88000000ffffffffffffa8dd9f4dc5b5
