idx,t_rel_s,delta_ms,len,version,payload_prefix
258,6.318068974,11.138535,30,v6,88000000ffffffffffffa8dd9f4dc5b5
259,6.327961849,9.892875,30,v6,88000000ffffffffffffa8dd9f4dc5b5
260,6.339137119,11.175270,30,v6,88000000ffffffffffffa8dd9f4dc5b5
261,6.349509376,10.372257,30,v6,88000000ffffffffffffa8dd9f4dc5b5
262,6.360448307,10.938931,30,v6,88000000ffffffffffffa8dd9f4dc5b5
263,6.370594371,10.146064,30,v6,88000000ffffffffffffa8dd9f4dc5b5
264,6.381898692,11.304321,30,v6,88000000ffffffffffffa8dd9f4dc5b5
265,6.392091684,10.192992,30,v6,88000000ffffffffffffa8dd9f4dc5b5
266,6.403166868,11.075184,30,v6,88000000ffffffffffffa8dd9f4dc5b5
267,6.413432745,10.265877,30,v6,88000000ffffffffffffa8dd9f4dc5b5
268,6.424375664,10.942919,30,v6,88000000ffffffffffffa8dd9f4dc5b5
269,6.435662813,11.287149,30,v6,88000000ffffffffffffa8dd9f4dc5b5
270,6.446987458,11.324645,30,v6,88000000ffffffffffffa8dd9f4dc5b5
271,6.458203349,11.215891,30,v6,88000000ffffffffffffa8dd9f4dc5b5
272,6.468358727,10.155378,30,v6,88000000ffffffffffffa8dd9f4dc5b5
273,6.479400454,11.041727,30,v6,88000000ffffffffffffa8dd9f4dc5b5
274,6.489592699,10.192245,30,v6,88000000ffffffffffffa8dd9f4dc5b5
275,6.500680355,11.087656,30,v6,88000000ffffffffffffa8dd9f4dc5b5
276,6.510871404,10.191049,30,v6,88000000ffffffffffffa8dd9f4dc5b5
277,6.522151667,11.280263,30,v6,88000000ffffffffffffa8dd9f4dc5b5
278,6.532352245,10.200578,30,v6,88000000ffffffffffffa8dd9f4dc5b5
279,6.543330075,10.977830,30,v6,88000000ffffffffffffa8dd9f4dc5b5
280,6.553532762,10.202687,30,v6,88000000ffffffffffffa8dd9f4dc5b5
281,6.565740421,12.207659,30,v6,88000000ffffffffffffa8dd9f4dc5b5
282,6.576046313,10.305892,30,v6,88000000ffffffffffffa8dd9f4dc5b5
283,6.587218165,11.171852,30,v6,88000000ffffffffffffa8dd9f4dc5b5
284,6.597419980,10.201815,30,v6,88000000ffffffffffffa8dd9f4dc5b5
285,6.608323189,10.903209,30,v6,88000000ffffffffffffa8dd9f4dc5b5
286,6.618586315,10.263126,30,v6,88000000ffffffffffffa8dd9f4dc5b5
287,6.629716636,11.130321,30,v6,88000000ffffffffffffa8dd9f4dc5b5
288,6.639934567,10.217931,30,v6,88000000ffffffffffffa8dd9f4dc5b5
289,6.650918676,10.984109,30,v6,88000000ffffffffffffa8dd9f4dc5b5
290,6.661491878,10.573202,30,v6,88000000ffffffffffffa8dd9f4dc5b5
291,6.672428018,10.936140,30,v6,88000000ffffffffffffa8dd9f4dc5b5
292,6.682519971,10.091953,30,v6,88000000ffffffffffffa8dd9f4dc5b5
293,6.693914111,11.394140,30,v6,88000000ffffffffffffa8dd9f4dc5b5
294,6.703899900,9.985789,30,v6,88000000ffffffffffffa8dd9f4dc5b5
295,6.715223997,11.324097,30,v6,88000000ffffffffffffa8dd9f4dc5b5
296,6.725239654,10.015657,30,v6,88000000ffffffffffffa8dd9f4dc5b5
