from_label,to_label,from_mhz,to_mhz,ms
Z26,Z25,2480.000,2475.000,10.118
Z26,Z26,2480.000,2480.000,2.013
Z26,H1,2480.000,902.500,112.065
Z26,H2,2480.000,903.500,111.657
Z26,H3,2480.000,904.500,111.240
Z26,H4,2480.000,905.500,110.576
Z26,H5,2480.000,906.500,111.324
Z26,H6,2480.000,907.500,111.751
Z26,H7,2480.000,908.500,111.863
Z26,H8,2480.000,909.500,111.423
Z26,H9,2480.000,910.500,111.830
Z26,H10,2480.000,911.500,112.180
Z26,H11,2480.000,912.500,111.512
Z26,H12,2480.000,913.500,110.994
Z26,H13,2480.000,914.500,111.572
Z26,H14,2480.000,915.500,111.788
Z26,H15,2480.000,916.500,111.414
Z26,H16,2480.000,917.500,111.391
Z26,H17,2480.000,918.500,112.282
Z26,H18,2480.000,919.500,110.820
Z26,H19,2480.000,920.500,111.631
Z26,H20,2480.000,921.500,112.664
Z26,H21,2480.000,922.500,111.896
Z26,H22,2480.000,923.500,111.925
