swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
156,Z,H,0.1439,0.0020,0.0005,0.0001,0.0019,0.1064,0.1435,0.0612,0.0382,0.0913,0.0208,0.0371,0.0002,0.4463,0.6538,8159.120
157,H,Z,0.1288,0.0018,0.0006,0.0001,0.0012,0.0956,0.0323,0.0895,0.0470,0.0455,0.0004,0.0385,0.0001,0.3140,0.4866,8209.632
158,Z,H,0.1556,0.0024,0.0006,0.0002,0.0019,0.1183,0.1349,0.0684,0.0412,0.0797,0.0033,0.0466,0.0002,0.4482,0.6600,8260.340
159,H,Z,0.1246,0.0021,0.0005,0.0002,0.0014,0.1023,0.0336,0.0940,0.0420,0.0458,0.0174,0.0373,0.0001,0.3214,0.5061,8310.871
160,Z,H,0.1624,0.0024,0.0006,0.0001,0.0016,0.1090,0.1276,0.0599,0.0376,0.0818,0.0007,0.0350,0.0002,0.4215,0.6257,8361.526
161,H,Z,0.1254,0.0021,0.0005,0.0001,0.0012,0.0863,0.0341,0.0845,0.0409,0.0630,0.0056,0.0376,0.0002,0.3135,0.4871,8412.048
162,Z,H,0.1422,0.0023,0.0006,0.0002,0.0020,0.1037,0.0733,0.0606,0.0411,0.0796,0.0042,0.0384,0.0002,0.3635,0.5548,8462.626
163,H,Z,0.1440,0.0027,0.0009,0.0002,0.0016,0.0924,0.0372,0.1018,0.0449,0.0531,0.0030,0.0440,0.0002,0.3341,0.5320,8513.189
164,Z,H,0.1998,0.0022,0.0006,0.0002,0.0023,0.1445,0.1755,0.1206,0.1434,0.0653,0.0008,0.0348,0.0001,0.6739,0.9159,8564.140
165,H,Z,0.1272,0.0017,0.0005,0.0001,0.0013,0.0954,0.0318,0.0836,0.0444,0.0442,0.0007,0.0410,0.0002,0.3049,0.4785,8614.643
166,Z,H,0.1481,0.0023,0.0005,0.0001,0.0014,0.1102,0.0744,0.0623,0.0406,0.0753,0.0007,0.0350,0.0002,0.3686,0.5580,8665.248
167,H,Z,0.1391,0.0028,0.0008,0.0003,0.0017,0.0925,0.0381,0.1003,0.0449,0.0668,0.0016,0.1039,0.0003,0.3485,0.6008,8715.885
168,Z,H,0.1509,0.0027,0.0007,0.0003,0.0018,0.1110,0.0881,0.0736,0.0408,0.0857,0.0006,0.0389,0.0001,0.4041,0.6014,8766.522
169,H,Z,0.1433,0.0027,0.0007,0.0001,0.0013,0.1045,0.0340,0.0928,0.0439,0.0470,0.0009,0.0307,0.0002,0.3317,0.5130,8817.060
170,Z,H,0.2296,0.0048,0.0010,0.0006,0.0046,0.1657,0.2551,0.1535,0.0681,0.1092,0.0009,0.0636,0.0003,0.7601,1.0674,8868.165
171,H,Z,0.1472,0.0030,0.0011,0.0002,0.0041,0.0994,0.0440,0.1093,0.0449,0.0522,0.0014,0.0623,0.0003,0.3567,0.5781,8918.797
172,Z,H,0.1439,0.0028,0.0006,0.0002,0.0021,0.1079,0.1171,0.0681,0.0418,0.0892,0.0008,0.0417,0.0002,0.4314,0.6251,8969.453
173,H,Z,0.1278,0.0023,0.0006,0.0003,0.0017,0.0902,0.0353,0.0997,0.0439,0.0453,0.0008,0.0420,0.0002,0.3197,0.4963,9019.972
174,Z,H,0.2271,0.0048,0.0012,0.0006,0.0041,0.1637,0.2158,0.1193,0.1635,0.0812,0.0198,0.0465,0.0001,0.7516,1.0574,9071.063
175,H,Z,0.1453,0.0027,0.0010,0.0004,0.0016,0.0975,0.0393,0.0996,0.0435,0.0467,0.0079,0.0468,0.0002,0.3315,0.5388,9121.639
176,Z,H,0.1566,0.0032,0.0007,0.0003,0.0020,0.1185,0.1532,0.0722,0.0410,0.0759,0.0004,0.0413,0.0002,0.4659,0.6720,9172.337
177,H,Z,0.1326,0.0026,0.0005,0.0002,0.0015,0.0892,0.0338,0.0906,0.0440,0.0595,0.0144,0.0380,0.0001,0.3216,0.5128,9222.877
178,Z,H,0.1479,0.0028,0.0007,0.0002,0.0018,0.1036,0.1350,0.0693,0.0416,0.1046,0.0152,0.0399,0.0002,0.4607,0.6707,9273.573
179,H,Z,0.1344,0.0024,0.0006,0.0002,0.0014,0.0953,0.0356,0.0954,0.0430,0.0492,0.0008,0.0430,0.0002,0.3238,0.5077,9324.107
180,Z,H,0.1469,0.0022,0.0005,0.0003,0.0015,0.1095,0.0834,0.0700,0.0448,0.0837,0.0177,0.0534,0.0002,0.3992,0.6234,9374.765
181,H,Z,0.1316,0.0022,0.0008,0.0003,0.0014,0.0883,0.0325,0.0936,0.0432,0.0450,0.0058,0.0439,0.0001,0.3074,0.4944,9425.297
182,Z,H,0.1486,0.0031,0.0008,0.0003,0.0022,0.1023,0.1187,0.0731,0.0530,0.1029,0.0221,0.0638,0.0002,0.4563,0.6990,9476.033
183,H,Z,0.1256,0.0019,0.0008,0.0001,0.0014,0.0952,0.0325,0.0876,0.0426,0.0443,0.0077,0.0563,0.0002,0.3070,0.5021,9526.584
184,Z,H,0.1436,0.0027,0.0006,0.0002,0.0018,0.1216,0.1304,0.0614,0.0399,0.0877,0.0153,0.0380,0.0002,0.4467,0.6502,9577.265
185,H,Z,0.1285,0.0023,0.0007,0.0001,0.0013,0.0947,0.0363,0.0965,0.0431,0.0597,0.0154,0.0416,0.0002,0.3346,0.5260,9627.818
186,Z,H,0.1454,0.0023,0.0005,0.0002,0.0019,0.1178,0.1423,0.0606,0.0395,0.0854,0.0065,0.0322,0.0002,0.4520,0.6422,9678.486
187,H,Z,0.1698,0.0025,0.0008,0.0002,0.0017,0.0979,0.0471,0.1020,0.0435,0.0507,0.0007,0.0439,0.0002,0.3469,0.5681,9729.082
188,Z,H,0.1432,0.0019,0.0007,0.0001,0.0022,0.1087,0.1510,0.0651,0.0431,0.0877,0.0008,0.0328,0.0001,0.4614,0.6443,9779.760
189,H,Z,0.2007,0.0046,0.0010,0.0003,0.0027,0.1447,0.0515,0.1755,0.0971,0.0505,0.0009,0.0332,0.0002,0.5261,0.7715,9830.560
190,Z,H,0.1819,0.0026,0.0007,0.0002,0.0023,0.1348,0.1509,0.0725,0.0428,0.0859,0.0035,0.0299,0.0002,0.4945,0.7172,9881.307
191,H,Z,0.1295,0.0026,0.0006,0.0002,0.0014,0.0910,0.0336,0.1593,0.0783,0.0462,0.0010,0.0340,0.0002,0.4153,0.5860,9931.927
192,Z,H,0.2132,0.0044,0.0009,0.0003,0.0044,0.1613,0.2556,0.1107,0.1149,0.1150,0.0010,0.0365,0.0002,0.7647,1.0272,9982.988
193,H,Z,0.1281,0.0022,0.0007,0.0002,0.0015,0.1097,0.0406,0.0962,0.0427,0.0468,0.0008,0.0412,0.0002,0.3422,0.5183,10033.538
194,Z,H,0.1424,0.0020,0.0005,0.0002,0.0021,0.1439,0.0987,0.0752,0.0578,0.0821,0.0047,0.0399,0.0001,0.4637,0.6567,10084.223
195,H,Z,0.1456,0.0028,0.0010,0.0002,0.0019,0.1967,0.0468,0.1177,0.0481,0.0488,0.0061,0.0427,0.0002,0.4634,0.6650,10134.995
196,Z,H,0.1502,0.0021,0.0008,0.0002,0.0020,0.1025,0.1282,0.0618,0.0391,0.0895,0.0008,0.0285,0.0002,0.4264,0.6123,10185.640
197,H,Z,0.1438,0.0026,0.0008,0.0001,0.0014,0.0976,0.0409,0.1048,0.0422,0.0399,0.0290,0.0419,0.0002,0.3303,0.5515,10236.216
198,Z,H,0.1441,0.0018,0.0006,0.0001,0.0016,0.1034,0.0873,0.0653,0.0424,0.0802,0.0006,0.0429,0.0001,0.3839,0.5770,10286.825
199,H,Z,0.1556,0.0022,0.0006,0.0002,0.0015,0.1219,0.0381,0.1094,0.0564,0.0453,0.0005,0.0347,0.0001,0.3758,0.5723,10337.428
200,Z,H,0.1449,0.0025,0.0007,0.0002,0.0020,0.1078,0.0796,0.0625,0.0421,0.0918,0.0034,0.0329,0.0001,0.3890,0.5768,10388.053
201,H,Z,0.1315,0.0025,0.0007,0.0002,0.0013,0.0973,0.0369,0.0923,0.0483,0.0584,0.0010,0.0416,0.0003,0.3384,0.5187,10438.641
202,Z,H,0.1855,0.0025,0.0009,0.0003,0.0018,0.1121,0.0828,0.0728,0.0425,0.0911,0.0007,0.0370,0.0002,0.4070,0.6374,10489.313
203,H,Z,0.1660,0.0024,0.0009,0.0002,0.0017,0.1035,0.0412,0.1118,0.0656,0.0452,0.0008,0.0393,0.0002,0.3763,0.5887,10539.933
204,Z,H,0.1400,0.0018,0.0008,0.0001,0.0015,0.1070,0.1572,0.0609,0.0421,0.0846,0.0254,0.0327,0.0002,0.4581,0.6614,10590.615
205,H,Z,0.1292,0.0021,0.0006,0.0002,0.0012,0.1069,0.0339,0.0952,0.0454,0.0602,0.0042,0.0372,0.0002,0.3460,0.5222,10641.161
206,Z,H,0.1385,0.0026,0.0006,0.0002,0.0020,0.1152,0.1409,0.0628,0.0411,0.0800,0.0051,0.0776,0.0001,0.4467,0.6747,10691.875
207,H,Z,0.1337,0.0024,0.0008,0.0002,0.0015,0.0915,0.0347,0.0905,0.0457,0.0540,0.0046,0.0346,0.0002,0.3212,0.5005,10742.403
208,Z,H,0.1486,0.0027,0.0007,0.0002,0.0019,0.1126,0.1531,0.0701,0.0419,0.0809,0.0013,0.0633,0.0002,0.4651,0.6852,10793.126
209,H,Z,0.1301,0.0022,0.0007,0.0002,0.0015,0.0913,0.0363,0.0908,0.0509,0.0458,0.0057,0.0505,0.0002,0.3205,0.5124,10843.672
210,Z,H,0.2275,0.0032,0.0007,0.0003,0.0029,0.1589,0.1629,0.0975,0.0876,0.0879,0.0057,0.0320,0.0001,0.6017,0.8755,10894.587
211,H,Z,0.1368,0.0033,0.0009,0.0001,0.0018,0.1139,0.0397,0.1053,0.0475,0.0430,0.0174,0.0447,0.0001,0.3538,0.5607,10945.176
212,Z,H,0.1450,0.0023,0.0006,0.0002,0.0018,0.1102,0.1358,0.0647,0.0429,0.0942,0.0009,0.0348,0.0002,0.4531,0.6400,10995.844
213,H,Z,0.1246,0.0019,0.0007,0.0002,0.0014,0.0901,0.0330,0.0886,0.0490,0.0382,0.0007,0.0287,0.0001,0.3034,0.4628,11046.333
214,Z,H,0.1454,0.0024,0.0007,0.0001,0.0015,0.1039,0.0809,0.0691,0.0468,0.0848,0.0010,0.0353,0.0002,0.3910,0.5790,11096.957
215,H,Z,0.1362,0.0026,0.0008,0.0002,0.0014,0.0950,0.0401,0.1030,0.0509,0.0663,0.0008,0.0428,0.0002,0.3606,0.5472,11147.532
216,Z,H,0.1461,0.0026,0.0008,0.0002,0.0016,0.1142,0.1635,0.0639,0.0416,0.0654,0.0004,0.0327,0.0001,0.4534,0.6388,11198.194
217,H,Z,0.1538,0.0026,0.0007,0.0004,0.0014,0.0876,0.0362,0.0978,0.0421,0.0746,0.0007,0.0393,0.0002,0.3436,0.5444,11248.764
218,Z,H,0.1561,0.0021,0.0006,0.0001,0.0018,0.1113,0.1690,0.0701,0.0417,0.0780,0.0012,0.0605,0.0002,0.4783,0.7020,11299.501
219,H,Z,0.1321,0.0025,0.0007,0.0001,0.0015,0.0916,0.0372,0.1047,0.0485,0.0934,0.0006,0.0418,0.0002,0.3811,0.5618,11350.088
220,Z,H,0.1505,0.0023,0.0008,0.0002,0.0020,0.1308,0.1697,0.0858,0.0620,0.0989,0.0158,0.0414,0.0002,0.5541,0.7681,11400.895
221,H,Z,0.1650,0.0022,0.0008,0.0002,0.0018,0.1251,0.0400,0.1113,0.0566,0.0460,0.0007,0.0447,0.0002,0.3846,0.6015,11451.531
222,Z,H,0.1473,0.0022,0.0008,0.0001,0.0016,0.1052,0.1158,0.0621,0.0397,0.0774,0.0016,0.0378,0.0001,0.4060,0.5984,11502.165
223,H,Z,0.1727,0.0024,0.0013,0.0002,0.0022,0.1297,0.0396,0.1167,0.0670,0.0492,0.0016,0.0720,0.0002,0.4088,0.6626,11552.863
224,Z,H,0.1441,0.0022,0.0007,0.0002,0.0021,0.1192,0.1372,0.0637,0.0417,0.0898,0.0012,0.0564,0.0003,0.4583,0.6667,11603.569
225,H,Z,0.1269,0.0020,0.0010,0.0001,0.0016,0.0971,0.0364,0.0931,0.0453,0.0506,0.0071,0.0450,0.0002,0.3272,0.5124,11654.126
226,Z,H,0.1629,0.0032,0.0008,0.0002,0.0020,0.1108,0.0794,0.0745,0.0410,0.0961,0.0151,0.0431,0.0002,0.4091,0.6379,11704.800
227,H,Z,0.1321,0.0022,0.0009,0.0001,0.0014,0.0888,0.0348,0.0911,0.0423,0.0531,0.0008,0.0403,0.0002,0.3146,0.4936,11755.321
228,Z,H,0.1461,0.0020,0.0008,0.0002,0.0018,0.1179,0.0869,0.0652,0.0624,0.0968,0.0007,0.0419,0.0002,0.4347,0.6295,11805.988
229,H,Z,0.1467,0.0026,0.0010,0.0002,0.0019,0.1186,0.0412,0.0993,0.0585,0.0497,0.0006,0.0455,0.0002,0.3724,0.5722,11856.586
230,Z,H,0.1519,0.0028,0.0007,0.0003,0.0019,0.1120,0.1371,0.0684,0.0424,0.0929,0.0027,0.0406,0.0001,0.4588,0.6611,11907.280
231,H,Z,0.1357,0.0019,0.0007,0.0001,0.0015,0.0931,0.0364,0.0928,0.0521,0.0468,0.0216,0.0459,0.0002,0.3256,0.5343,11957.848
232,Z,H,0.1960,0.0027,0.0007,0.0003,0.0022,0.1325,0.0889,0.0807,0.0628,0.1074,0.0040,0.0528,0.0002,0.4812,0.7418,12008.643
233,H,Z,0.1512,0.0031,0.0012,0.0002,0.0019,0.1027,0.0427,0.1036,0.0461,0.0616,0.0024,0.0505,0.0002,0.3625,0.5747,12059.254
234,Z,H,0.1518,0.0029,0.0008,0.0002,0.0021,0.1132,0.1270,0.0599,0.0410,0.0946,0.0005,0.0430,0.0001,0.4407,0.6437,12109.927
235,H,Z,0.1324,0.0022,0.0006,0.0002,0.0017,0.0964,0.0378,0.0995,0.0473,0.0600,0.0011,0.0420,0.0001,0.3469,0.5285,12160.486
236,Z,H,0.1960,0.0032,0.0007,0.0002,0.0022,0.1637,0.0777,0.0872,0.0511,0.0853,0.0008,0.0437,0.0002,0.4732,0.7217,12211.239
237,H,Z,0.1643,0.0023,0.0009,0.0002,0.0017,0.1185,0.0392,0.1174,0.0560,0.0515,0.0054,0.0404,0.0002,0.3888,0.6053,12261.874
238,Z,H,0.1827,0.0021,0.0004,0.0002,0.0019,0.1391,0.1380,0.0665,0.0523,0.0826,0.0007,0.0321,0.0002,0.4848,0.7062,12312.604
239,H,Z,0.1347,0.0022,0.0006,0.0002,0.0014,0.0984,0.0315,0.0969,0.0464,0.0457,0.0167,0.0406,0.0002,0.3235,0.5211,12363.155
240,Z,H,0.1468,0.0018,0.0005,0.0002,0.0017,0.0992,0.1475,0.0618,0.0393,0.0928,0.0089,0.0426,0.0002,0.4464,0.6504,12413.832
241,H,Z,0.1933,0.0037,0.0010,0.0003,0.0026,0.1400,0.0505,0.1783,0.1007,0.0497,0.0009,0.0424,0.0001,0.5251,0.7710,12464.628
242,Z,H,0.1656,0.0027,0.0009,0.0002,0.0018,0.1128,0.0902,0.0802,0.0437,0.0843,0.0016,0.0490,0.0006,0.4176,0.6416,12515.307
243,H,Z,0.1296,0.0020,0.0004,0.0001,0.0016,0.0881,0.0350,0.0897,0.0453,0.0504,0.0015,0.0446,0.0002,0.3134,0.4943,12565.834
244,Z,H,0.1827,0.0022,0.0008,0.0002,0.0021,0.1125,0.1220,0.0668,0.0437,0.0793,0.0007,0.0401,0.0002,0.4307,0.6608,12616.523
245,H,Z,0.1348,0.0029,0.0007,0.0002,0.0014,0.1115,0.0334,0.0930,0.0483,0.0562,0.0060,0.0471,0.0003,0.3476,0.5422,12667.097
246,Z,H,0.1466,0.0024,0.0007,0.0003,0.0019,0.1100,0.1400,0.0731,0.0424,0.0752,0.0093,0.0499,0.0003,0.4467,0.6593,12717.812
247,H,Z,0.1309,0.0018,0.0008,0.0001,0.0012,0.0955,0.0391,0.0985,0.0452,0.0454,0.0058,0.0359,0.0001,0.3278,0.5053,12768.344
248,Z,H,0.1397,0.0021,0.0007,0.0001,0.0017,0.1055,0.1618,0.0702,0.0438,0.1072,0.0014,0.0530,0.0002,0.4947,0.6948,12819.081
249,H,Z,0.1410,0.0024,0.0009,0.0001,0.0018,0.0988,0.0433,0.1066,0.0514,0.0559,0.0045,0.0453,0.0002,0.3640,0.5617,12869.671
250,Z,H,0.1540,0.0024,0.0008,0.0002,0.0020,0.1114,0.0768,0.0714,0.0417,0.0916,0.0242,0.0370,0.0002,0.3981,0.6203,12920.333
251,H,Z,0.1298,0.0023,0.0008,0.0003,0.0012,0.0914,0.0352,0.0901,0.0501,0.0493,0.0010,0.0477,0.0002,0.3207,0.5050,12970.863
252,Z,H,0.1468,0.0024,0.0007,0.0002,0.0018,0.1163,0.1350,0.0655,0.0414,0.0851,0.0005,0.0542,0.0001,0.4479,0.6557,13021.544
253,H,Z,0.1263,0.0021,0.0006,0.0001,0.0013,0.0953,0.0311,0.0865,0.0433,0.0665,0.0007,0.0375,0.0002,0.3275,0.4974,13072.070
254,Z,H,0.2376,0.0048,0.0010,0.0005,0.0037,0.1676,0.2303,0.1103,0.0979,0.1051,0.0010,0.0416,0.0002,0.7182,1.0103,13123.112
255,H,Z,0.2072,0.0034,0.0012,0.0003,0.0032,0.1478,0.0512,0.1765,0.1189,0.0403,0.0008,0.0417,0.0001,0.5400,0.7991,13173.944
256,Z,H,0.1729,0.0024,0.0013,0.0004,0.0024,0.1261,0.0879,0.0763,0.0470,0.0792,0.0084,0.0391,0.0002,0.4231,0.6511,13224.640
257,H,Z,0.1259,0.0024,0.0039,0.0001,0.0011,0.0959,0.0372,0.0912,0.0435,0.0440,0.0209,0.0352,0.0001,0.3170,0.5079,13275.172
258,Z,H,0.1454,0.0025,0.0005,0.0002,0.0017,0.1161,0.1242,0.0605,0.0400,0.0827,0.0011,0.0566,0.0002,0.4294,0.6388,13325.847
259,H,Z,0.1274,0.0022,0.0007,0.0001,0.0013,0.0875,0.0331,0.0938,0.0491,0.0448,0.0172,0.0357,0.0001,0.3127,0.4987,13376.419
260,Z,H,0.1453,0.0025,0.0005,0.0002,0.0019,0.1088,0.0763,0.0678,0.0429,0.0805,0.0041,0.0399,0.0002,0.3820,0.5776,13427.033
261,H,Z,0.1339,0.0021,0.0008,0.0001,0.0016,0.0902,0.0347,0.0963,0.0428,0.0499,0.0007,0.0348,0.0002,0.3184,0.4939,13477.555
262,Z,H,0.1375,0.0022,0.0007,0.0001,0.0016,0.1121,0.1236,0.0640,0.0404,0.0756,0.0069,0.0394,0.0001,0.4207,0.6104,13528.189
263,H,Z,0.1315,0.0023,0.0006,0.0002,0.0013,0.0896,0.0343,0.0961,0.0432,0.0451,0.0077,0.0362,0.0002,0.3133,0.4945,13578.709
264,Z,H,0.1913,0.0025,0.0008,0.0003,0.0025,0.1362,0.1553,0.0770,0.0521,0.0875,0.0084,0.0359,0.0002,0.5140,0.7574,13629.496
265,H,Z,0.1312,0.0022,0.0005,0.0002,0.0012,0.0949,0.0430,0.1065,0.0449,0.0441,0.0063,0.0404,0.0002,0.3387,0.5220,13680.050
266,Z,H,0.1547,0.0029,0.0007,0.0005,0.0022,0.1145,0.1453,0.0718,0.0435,0.0988,0.0199,0.0448,0.0002,0.4801,0.7072,13730.789
267,H,Z,0.1374,0.0027,0.0007,0.0003,0.0016,0.0935,0.0365,0.0970,0.0441,0.0473,0.0065,0.0406,0.0001,0.3227,0.5138,13781.370
268,Z,H,0.1484,0.0028,0.0008,0.0002,0.0016,0.1104,0.0779,0.0866,0.0459,0.0834,0.0008,0.0448,0.0002,0.4110,0.6118,13832.023
269,H,Z,0.1420,0.0024,0.0007,0.0002,0.0018,0.0922,0.0380,0.0956,0.0463,0.0454,0.0157,0.0401,0.0002,0.3228,0.5271,13882.577
270,Z,H,0.1649,0.0026,0.0007,0.0004,0.0020,0.1393,0.1395,0.0670,0.0415,0.0877,0.0005,0.0379,0.0001,0.4801,0.6905,13933.301
271,H,Z,0.1447,0.0031,0.0008,0.0002,0.0018,0.0953,0.0398,0.1057,0.0466,0.0816,0.0093,0.0451,0.0001,0.3731,0.5792,13983.911
272,Z,H,0.1483,0.0024,0.0007,0.0002,0.0017,0.1054,0.0786,0.0746,0.0401,0.0919,0.0242,0.0600,0.0002,0.3972,0.6361,14034.590
273,H,Z,0.1305,0.0025,0.0006,0.0002,0.0019,0.0964,0.0343,0.0964,0.0447,0.0577,0.0084,0.0418,0.0002,0.3333,0.5207,14085.142
274,Z,H,0.1566,0.0031,0.0007,0.0003,0.0022,0.1199,0.1185,0.0681,0.0431,0.0915,0.0008,0.0481,0.0002,0.4472,0.6606,14135.834
275,H,Z,0.1293,0.0020,0.0008,0.0001,0.0015,0.0919,0.0379,0.0918,0.0425,0.0490,0.0009,0.0422,0.0002,0.3183,0.4966,14186.366
276,Z,H,0.1551,0.0028,0.0007,0.0003,0.0021,0.1098,0.0871,0.0835,0.0410,0.0931,0.0209,0.0573,0.0002,0.4227,0.6636,14237.072
277,H,Z,0.1743,0.0025,0.0009,0.0001,0.0017,0.0982,0.0427,0.1134,0.0542,0.0544,0.0084,0.0499,0.0002,0.3680,0.6078,14287.709
278,Z,H,0.2484,0.0054,0.0012,0.0007,0.0037,0.1690,0.1718,0.1327,0.1016,0.0856,0.0009,0.0450,0.0003,0.6687,0.9760,14338.719
279,H,Z,0.1643,0.0022,0.0009,0.0002,0.0017,0.0987,0.0416,0.1056,0.0525,0.0534,0.0009,0.0441,0.0002,0.3567,0.5726,14389.318
280,Z,H,0.1498,0.0025,0.0007,0.0003,0.0023,0.1197,0.0811,0.0651,0.0465,0.0800,0.0009,0.0392,0.0002,0.3979,0.5948,14439.942
281,H,Z,0.1335,0.0027,0.0006,0.0002,0.0016,0.0947,0.0419,0.1022,0.0459,0.0514,0.0186,0.0458,0.0002,0.3414,0.5462,14490.515
282,Z,H,0.1350,0.0020,0.0005,0.0001,0.0016,0.1192,0.0766,0.0552,0.0416,0.0656,0.0074,0.0394,0.0001,0.3636,0.5508,14541.096
283,H,Z,0.1369,0.0020,0.0005,0.0002,0.0013,0.0914,0.0351,0.0995,0.0539,0.0497,0.0011,0.0523,0.0002,0.3346,0.5303,14591.660
284,Z,H,0.1442,0.0022,0.0006,0.0001,0.0017,0.1123,0.0810,0.0629,0.0406,0.0824,0.0007,0.0406,0.0002,0.3849,0.5764,14642.265
285,H,Z,0.1378,0.0023,0.0006,0.0002,0.0016,0.1225,0.0360,0.1079,0.0523,0.0418,0.0008,0.0401,0.0002,0.3711,0.5559,14692.854
286,Z,H,0.1522,0.0029,0.0008,0.0004,0.0020,0.1073,0.0871,0.0755,0.0450,0.0931,0.0008,0.0507,0.0002,0.4140,0.6252,14743.509
287,H,Z,0.1280,0.0022,0.0006,0.0002,0.0016,0.0915,0.0409,0.0964,0.0506,0.0447,0.0008,0.0480,0.0005,0.3284,0.5117,14794.071
288,Z,H,0.1994,0.0037,0.0007,0.0003,0.0029,0.1569,0.1563,0.0969,0.1117,0.0753,0.0008,0.0381,0.0002,0.6040,0.8515,14844.956
289,H,Z,0.1377,0.0022,0.0007,0.0001,0.0016,0.0890,0.0363,0.1008,0.0488,0.0777,0.0006,0.0421,0.0001,0.3565,0.5430,14895.524
290,Z,H,0.1478,0.0026,0.0007,0.0002,0.0015,0.1131,0.1085,0.0678,0.0441,0.0816,0.0006,0.0414,0.0001,0.4201,0.6162,14946.176
291,H,Z,0.1272,0.0021,0.0003,0.0001,0.0015,0.0919,0.0368,0.1000,0.0465,0.0590,0.0004,0.0405,0.0001,0.3383,0.5119,14996.709
292,Z,H,0.1428,0.0026,0.0009,0.0002,0.0021,0.1144,0.1096,0.0659,0.0424,0.0765,0.0008,0.0384,0.0002,0.4144,0.6038,15047.343
293,H,Z,0.1306,0.0023,0.0007,0.0002,0.0014,0.0971,0.0371,0.0940,0.0442,0.0490,0.0278,0.0419,0.0002,0.3259,0.5325,15097.901
294,Z,H,0.2317,0.0050,0.0010,0.0003,0.0038,0.1670,0.2554,0.1122,0.1191,0.0830,0.0007,0.0416,0.0003,0.7441,1.0301,15148.965
295,H,Z,0.1370,0.0023,0.0009,0.0001,0.0017,0.0931,0.0355,0.0924,0.0432,0.0422,0.0010,0.0396,0.0001,0.3119,0.4957,15199.488
296,Z,H,0.1423,0.0018,0.0005,0.0002,0.0017,0.1097,0.1353,0.0598,0.0407,0.0870,0.0211,0.0341,0.0001,0.4372,0.6399,15250.151
297,H,Z,0.1292,0.0028,0.0007,0.0001,0.0017,0.0912,0.0336,0.0914,0.0417,0.0489,0.0070,0.0418,0.0002,0.3112,0.4958,15300.681
298,Z,H,0.1485,0.0021,0.0006,0.0002,0.0016,0.1159,0.1271,0.0612,0.0400,0.0815,0.0079,0.0366,0.0001,0.4302,0.6290,15351.334
299,H,Z,0.1238,0.0020,0.0004,0.0001,0.0014,0.0910,0.0349,0.1054,0.0494,0.0463,0.0004,0.0376,0.0001,0.3309,0.4978,15401.854
300,Z,H,0.1877,0.0030,0.0006,0.0002,0.0022,0.1550,0.2075,0.0890,0.0575,0.1142,0.0256,0.0382,0.0001,0.6295,0.8885,15452.783
301,H,Z,0.1316,0.0023,0.0008,0.0001,0.0016,0.0900,0.0382,0.0985,0.0495,0.0446,0.0008,0.0431,0.0002,0.3263,0.5081,15503.320
302,Z,H,0.1464,0.0022,0.0007,0.0002,0.0019,0.1153,0.1342,0.0670,0.0397,0.0758,0.0089,0.0378,0.0002,0.4366,0.6357,15553.998
303,H,Z,0.1989,0.0024,0.0006,0.0002,0.0014,0.0949,0.0372,0.1035,0.0499,0.0465,0.0044,0.0524,0.0002,0.3381,0.6000,15604.629
304,Z,H,0.1549,0.0027,0.0009,0.0003,0.0027,0.1112,0.1523,0.0681,0.0415,0.0778,0.0012,0.0554,0.0002,0.4579,0.6776,15655.338
305,H,Z,0.1338,0.0025,0.0007,0.0001,0.0013,0.0923,0.0336,0.0922,0.0480,0.0531,0.0195,0.0394,0.0002,0.3246,0.5236,15705.909
306,Z,H,0.1556,0.0026,0.0009,0.0001,0.0020,0.1115,0.0971,0.0720,0.0438,0.0927,0.0005,0.0456,0.0001,0.4222,0.6311,15756.569
307,H,Z,0.1256,0.0018,0.0004,0.0001,0.0012,0.0909,0.0321,0.0912,0.0517,0.0533,0.0241,0.0398,0.0002,0.3238,0.5182,15807.114
308,Z,H,0.1401,0.0017,0.0006,0.0002,0.0017,0.1091,0.0911,0.0591,0.0410,0.0717,0.0020,0.0371,0.0002,0.3775,0.5620,15857.702
309,H,Z,0.1440,0.0021,0.0008,0.0001,0.0014,0.0975,0.0424,0.1024,0.0452,0.0618,0.0008,0.0451,0.0002,0.3543,0.5503,15908.293
310,Z,H,0.1465,0.0025,0.0008,0.0002,0.0020,0.1163,0.1243,0.0634,0.0477,0.0812,0.0007,0.0372,0.0001,0.4383,0.6295,15958.954
311,H,Z,0.1187,0.0020,0.0005,0.0001,0.0014,0.0948,0.0363,0.0935,0.0394,0.0501,0.0004,0.0309,0.0001,0.3181,0.4733,16009.452
312,Z,H,0.1499,0.0023,0.0006,0.0001,0.0019,0.1102,0.1631,0.0688,0.0442,0.0799,0.0044,0.0403,0.0002,0.4731,0.6744,16060.153
313,H,Z,0.1333,0.0027,0.0008,0.0002,0.0015,0.0941,0.0370,0.0910,0.0433,0.0668,0.0010,0.0484,0.0002,0.3383,0.5277,16110.710
314,Z,H,0.1563,0.0029,0.0008,0.0002,0.0021,0.1093,0.1152,0.0689,0.0427,0.0847,0.0044,0.0512,0.0003,0.4262,0.6457,16161.392
