swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
116,Z,H,0.1935,0.0032,0.0007,0.0003,0.0024,0.1597,0.0406,0.1667,0.0410,0.0501,0.0010,0.0611,0.0001,0.4656,0.7296,6125.442
117,H,Z,0.1739,0.0030,0.0008,0.0003,0.0018,0.0959,0.0328,0.1048,0.0517,0.0362,0.0006,0.0466,0.0001,0.3259,0.5544,6176.028
118,Z,H,0.1492,0.0023,0.0009,0.0003,0.0014,0.0941,0.0314,0.0942,0.0381,0.0603,0.0165,0.0416,0.0002,0.3230,0.5368,6226.593
119,H,Z,0.1887,0.0034,0.0012,0.0003,0.0020,0.1316,0.0424,0.1258,0.0641,0.0520,0.0156,0.0453,0.0002,0.4220,0.6805,6277.352
120,Z,H,0.2036,0.0043,0.0011,0.0004,0.0028,0.1737,0.0584,0.1842,0.0871,0.0482,0.0191,0.0513,0.0003,0.5582,0.8427,6328.236
121,H,Z,0.2081,0.0176,0.0009,0.0003,0.0020,0.1544,0.0453,0.2126,0.0535,0.0516,0.0047,0.0420,0.0002,0.5253,0.8024,6379.137
122,Z,H,0.1225,0.0023,0.0007,0.0001,0.0013,0.0979,0.0299,0.0889,0.0376,0.0566,0.0007,0.0394,0.0002,0.3162,0.4846,6429.659
123,H,Z,0.2166,0.0042,0.0009,0.0004,0.0028,0.1571,0.0451,0.1892,0.1002,0.0535,0.0010,0.0429,0.0002,0.5504,0.8208,6480.505
124,Z,H,0.1572,0.0036,0.0012,0.0003,0.0017,0.1048,0.0411,0.1030,0.0423,0.0522,0.0010,0.0662,0.0003,0.3489,0.5820,6531.128
125,H,Z,0.1499,0.0027,0.0007,0.0003,0.0015,0.0975,0.0371,0.1151,0.0541,0.0554,0.0009,0.0462,0.0003,0.3652,0.5690,6581.736
126,Z,H,0.1764,0.0025,0.0010,0.0002,0.0018,0.1419,0.0335,0.1119,0.0483,0.0486,0.0018,0.0464,0.0002,0.3901,0.6217,6632.384
127,H,Z,0.2078,0.0045,0.0011,0.0004,0.0027,0.1887,0.0499,0.1967,0.1061,0.0565,0.0009,0.0530,0.0003,0.6038,0.8762,6683.297
128,Z,H,0.1614,0.0063,0.0009,0.0002,0.0017,0.0992,0.0346,0.0991,0.0380,0.0945,0.0282,0.0372,0.0001,0.3699,0.6074,6733.937
129,H,Z,0.1981,0.0040,0.0009,0.0004,0.0025,0.1721,0.0453,0.1816,0.1010,0.0613,0.0010,0.0414,0.0002,0.5676,0.8177,6784.795
130,Z,H,0.1386,0.0024,0.0007,0.0002,0.0012,0.0903,0.0347,0.0997,0.0388,0.0465,0.0216,0.0438,0.0002,0.3156,0.5254,6835.366
131,H,Z,0.1295,0.0022,0.0005,0.0002,0.0012,0.0886,0.0309,0.0869,0.0443,0.0440,0.0217,0.0311,0.0001,0.2996,0.4873,6885.877
132,Z,H,0.2076,0.0033,0.0006,0.0003,0.0019,0.1482,0.0309,0.0942,0.0379,0.0420,0.0005,0.0385,0.0001,0.3578,0.6122,6936.513
133,H,Z,0.1365,0.0026,0.0007,0.0002,0.0014,0.0965,0.0399,0.1025,0.0459,0.0477,0.0167,0.0401,0.0001,0.3371,0.5366,6987.077
134,Z,H,0.1488,0.0022,0.0006,0.0003,0.0016,0.1080,0.0321,0.0911,0.0361,0.0479,0.0040,0.0655,0.0002,0.3207,0.5455,7037.719
135,H,Z,0.1487,0.0023,0.0010,0.0002,0.0016,0.1237,0.0370,0.1171,0.0655,0.0447,0.0005,0.0475,0.0002,0.3938,0.5972,7088.351
136,Z,H,0.1406,0.0028,0.0008,0.0002,0.0016,0.1025,0.0329,0.0984,0.0448,0.0485,0.0005,0.0467,0.0001,0.3314,0.5261,7138.907
137,H,Z,0.1877,0.0028,0.0008,0.0003,0.0019,0.1323,0.0389,0.1131,0.0658,0.0527,0.0056,0.0501,0.0002,0.4087,0.6597,7189.600
138,Z,H,0.1783,0.0033,0.0010,0.0002,0.0018,0.1450,0.0364,0.1227,0.0532,0.0601,0.0044,0.0334,0.0002,0.4229,0.6468,7240.277
139,H,Z,0.1813,0.0027,0.0009,0.0002,0.0019,0.1593,0.0423,0.1340,0.0709,0.0518,0.0008,0.0453,0.0002,0.4642,0.6990,7291.008
140,Z,H,0.1253,0.0024,0.0005,0.0001,0.0014,0.0926,0.0321,0.0919,0.0367,0.0431,0.0007,0.0366,0.0002,0.3013,0.4696,7341.500
141,H,Z,0.2021,0.0036,0.0007,0.0003,0.0022,0.1639,0.0416,0.1795,0.1025,0.0617,0.0009,0.0605,0.0001,0.5546,0.8267,7392.359
142,Z,H,0.1737,0.0026,0.0007,0.0002,0.0016,0.0988,0.0305,0.1162,0.0911,0.0533,0.0005,0.0451,0.0002,0.3938,0.6200,7443.010
143,H,Z,0.1250,0.0020,0.0006,0.0001,0.0013,0.0885,0.0289,0.1002,0.0442,0.0452,0.0008,0.0357,0.0001,0.3111,0.4780,7493.513
144,Z,H,0.1409,0.0025,0.0007,0.0002,0.0017,0.0952,0.0435,0.1080,0.0411,0.0475,0.0011,0.0527,0.0002,0.3414,0.5427,7544.086
145,H,Z,0.2223,0.0042,0.0010,0.0003,0.0023,0.1558,0.0484,0.1709,0.1129,0.0518,0.0009,0.0454,0.0003,0.5470,0.8252,7594.943
146,Z,H,0.1492,0.0021,0.0006,0.0003,0.0011,0.0914,0.0291,0.0857,0.0380,0.0425,0.0008,0.0422,0.0002,0.2921,0.4897,7645.467
147,H,Z,0.1296,0.0022,0.0006,0.0001,0.0013,0.0899,0.0294,0.0975,0.0457,0.0396,0.0047,0.0612,0.0002,0.3078,0.5091,7696.021
148,Z,H,0.1530,0.0022,0.0005,0.0003,0.0014,0.1033,0.0286,0.0840,0.0367,0.0425,0.0004,0.0457,0.0001,0.2999,0.5048,7746.558
149,H,Z,0.1365,0.0021,0.0006,0.0002,0.0012,0.1167,0.0298,0.0876,0.0439,0.0365,0.0021,0.0400,0.0002,0.3206,0.5051,7797.095
150,Z,H,0.1601,0.0021,0.0007,0.0002,0.0014,0.1020,0.0335,0.0998,0.0364,0.0430,0.0020,0.0424,0.0002,0.3205,0.5308,7847.661
151,H,Z,0.1486,0.0025,0.0005,0.0002,0.0013,0.0986,0.0286,0.0877,0.0432,0.0461,0.0008,0.0441,0.0002,0.3094,0.5090,7898.242
152,Z,H,0.1387,0.0024,0.0006,0.0001,0.0016,0.0912,0.0313,0.0933,0.0376,0.0506,0.0213,0.0350,0.0003,0.3092,0.5101,7948.785
153,H,Z,0.1455,0.0022,0.0006,0.0002,0.0017,0.1419,0.0371,0.1101,0.0596,0.0422,0.0007,0.0407,0.0001,0.3965,0.5893,7999.406
