swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
83,H,Z,0.1718,0.0032,0.0007,0.0004,0.0032,0.1166,0.3642,0.2664,0.0447,0.0963,0.0006,0.0432,0.0002,0.8943,1.1188,4483.899
84,Z,H,0.1704,0.0030,0.0007,0.0005,0.0030,0.1238,0.3493,0.2777,0.0427,0.0804,0.0042,0.0484,0.0002,0.8807,1.1123,4535.036
85,H,Z,0.1754,0.0028,0.0008,0.0007,0.0026,0.1240,0.2745,0.1892,0.0248,0.0753,0.0005,0.0466,0.0002,0.6936,0.9243,4585.994
86,Z,H,0.1761,0.0034,0.0010,0.0004,0.0033,0.1203,0.3731,0.2696,0.0431,0.0762,0.0016,0.0531,0.0002,0.8885,1.1292,4637.153
87,H,Z,0.1818,0.0034,0.0009,0.0005,0.0031,0.1208,0.3719,0.2876,0.0502,0.0926,0.0012,0.0431,0.0004,0.9301,1.1657,4688.347
88,Z,H,0.1760,0.0033,0.0008,0.0005,0.0031,0.1430,0.2251,0.1832,0.0230,0.0965,0.0122,0.0408,0.0001,0.6786,0.9171,4739.297
89,H,Z,0.1929,0.0035,0.0009,0.0007,0.0037,0.1246,0.4057,0.3130,0.0478,0.0844,0.0088,0.0502,0.0003,0.9837,1.2462,4790.577
90,Z,H,0.1407,0.0027,0.0009,0.0003,0.0024,0.1017,0.2310,0.1854,0.0248,0.0991,0.0006,0.0404,0.0000,0.6460,0.8353,4841.443
91,H,Z,0.1281,0.0021,0.0007,0.0004,0.0023,0.1006,0.2192,0.1657,0.0249,0.0993,0.0011,0.0407,0.0001,0.6161,0.7926,4892.269
92,Z,H,0.1310,0.0021,0.0007,0.0003,0.0020,0.0897,0.2257,0.1705,0.0250,0.0859,0.0006,0.0391,0.0001,0.6014,0.7786,4943.086
93,H,Z,0.1700,0.0033,0.0008,0.0004,0.0032,0.1140,0.3566,0.2736,0.0474,0.0743,0.0036,0.0300,0.0002,0.8722,1.0848,4994.198
94,Z,H,0.1335,0.0021,0.0007,0.0002,0.0021,0.0877,0.2124,0.1549,0.0221,0.0623,0.0005,0.0359,0.0001,0.5443,0.7204,5044.943
95,H,Z,0.1239,0.0019,0.0006,0.0004,0.0021,0.0957,0.2190,0.1566,0.0260,0.0731,0.0011,0.0577,0.0001,0.5758,0.7646,5095.736
96,Z,H,0.1165,0.0020,0.0007,0.0003,0.0021,0.0883,0.2851,0.1512,0.0220,0.0646,0.0008,0.0350,0.0002,0.6158,0.7747,5146.539
97,H,Z,0.1205,0.0019,0.0007,0.0003,0.0021,0.0873,0.2114,0.1561,0.0288,0.0725,0.0005,0.0383,0.0002,0.5610,0.7265,5197.289
98,Z,H,0.1252,0.0020,0.0005,0.0003,0.0020,0.0871,0.2393,0.1591,0.0226,0.0813,0.0006,0.0385,0.0002,0.5940,0.7644,5248.085
99,H,Z,0.2082,0.0025,0.0007,0.0004,0.0028,0.1088,0.2175,0.1673,0.0278,0.0884,0.0133,0.0433,0.0001,0.6153,0.8881,5299.008
100,Z,H,0.1685,0.0030,0.0007,0.0003,0.0034,0.1160,0.3589,0.2767,0.0418,0.0694,0.0052,0.0367,0.0002,0.8680,1.0873,5350.135
101,H,Z,0.1714,0.0031,0.0009,0.0004,0.0036,0.1144,0.3756,0.2862,0.0498,0.0810,0.0006,0.0406,0.0002,0.9127,1.1348,5401.293
102,Z,H,0.1355,0.0021,0.0009,0.0003,0.0022,0.0900,0.2199,0.1697,0.0241,0.0712,0.0006,0.0313,0.0001,0.5801,0.7544,5452.071
103,H,Z,0.1686,0.0034,0.0007,0.0004,0.0032,0.1153,0.3556,0.2703,0.0514,0.0903,0.0008,0.0517,0.0002,0.8893,1.1194,5503.217
