swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
98,Z,H,0.0965,0.0024,0.0006,0.0004,0.0014,0.0847,0.0273,0.0923,0.0440,0.0255,0.0105,0.0358,0.0002,0.2774,0.4262,5186.878
99,H,Z,0.0956,0.0021,0.0008,0.0004,0.0012,0.0672,0.0260,0.1436,0.0474,0.0282,0.0042,0.0305,0.0002,0.3158,0.4517,5237.352
100,Z,H,0.0963,0.0021,0.0005,0.0002,0.0011,0.0463,0.0203,0.0598,0.0315,0.0239,0.0038,0.0291,0.0002,0.1845,0.3189,5287.689
101,H,Z,0.0977,0.0027,0.0006,0.0003,0.0015,0.0731,0.0296,0.0782,0.0511,0.0305,0.0007,0.0456,0.0001,0.2662,0.4168,5338.126
102,Z,H,0.0869,0.0019,0.0010,0.0003,0.0011,0.0480,0.0210,0.0583,0.0233,0.0267,0.0042,0.0234,0.0000,0.1799,0.2996,5388.440
103,H,Z,0.0741,0.0015,0.0005,0.0003,0.0010,0.0564,0.0254,0.0486,0.0233,0.0324,0.0007,0.0354,0.0001,0.1891,0.3035,5438.760
104,Z,H,0.0839,0.0020,0.0009,0.0005,0.0013,0.0479,0.0260,0.0744,0.0274,0.0351,0.0079,0.0446,0.0003,0.2137,0.3562,5489.133
105,H,Z,0.0975,0.0016,0.0006,0.0002,0.0012,0.0819,0.0338,0.0682,0.0343,0.0242,0.0006,0.0337,0.0002,0.2455,0.3820,5539.535
106,Z,H,0.1067,0.0024,0.0007,0.0004,0.0017,0.0647,0.0261,0.0990,0.0475,0.0312,0.0113,0.0464,0.0001,0.2714,0.4422,5589.994
107,H,Z,0.0901,0.0018,0.0006,0.0003,0.0011,0.0502,0.0227,0.0766,0.0337,0.0284,0.0003,0.0388,0.0000,0.2144,0.3484,5640.361
108,Z,H,0.1094,0.0026,0.0007,0.0003,0.0015,0.0884,0.0285,0.1021,0.0568,0.0271,0.0004,0.0343,0.0002,0.3068,0.4575,5690.836
109,H,Z,0.0723,0.0015,0.0005,0.0003,0.0011,0.0435,0.0203,0.0594,0.0340,0.0272,0.0068,0.0309,0.0001,0.1873,0.3016,5741.157
110,Z,H,0.0920,0.0015,0.0005,0.0003,0.0008,0.0502,0.0196,0.0587,0.0224,0.0278,0.0027,0.0300,0.0001,0.1810,0.3098,5791.480
111,H,Z,0.1175,0.0016,0.0005,0.0003,0.0012,0.0638,0.0291,0.0708,0.0281,0.0195,0.0069,0.0218,0.0002,0.2143,0.3655,5841.865
112,Z,H,0.0704,0.0017,0.0005,0.0002,0.0011,0.0417,0.0188,0.0523,0.0254,0.0267,0.0080,0.0372,0.0001,0.1676,0.2877,5892.176
113,H,Z,0.0827,0.0016,0.0004,0.0002,0.0010,0.0472,0.0194,0.0572,0.0301,0.0290,0.0074,0.0337,0.0001,0.1851,0.3130,5942.504
114,Z,H,0.0780,0.0015,0.0005,0.0003,0.0008,0.0442,0.0196,0.0547,0.0347,0.0278,0.0039,0.0296,0.0002,0.1834,0.2989,5992.817
115,H,Z,0.1002,0.0024,0.0006,0.0004,0.0015,0.0662,0.0249,0.0943,0.0511,0.0266,0.0163,0.0262,0.0002,0.2669,0.4157,6043.256
116,Z,H,0.0789,0.0015,0.0008,0.0002,0.0008,0.0553,0.0207,0.0599,0.0253,0.0254,0.0004,0.0223,0.0001,0.1891,0.3025,6093.579
117,H,Z,0.0976,0.0012,0.0005,0.0002,0.0008,0.0448,0.0184,0.0478,0.0227,0.0216,0.0012,0.0345,0.0001,0.1581,0.2952,6143.890
118,Z,H,0.0676,0.0015,0.0005,0.0002,0.0008,0.0431,0.0164,0.0531,0.0213,0.0227,0.0076,0.0277,0.0001,0.1591,0.2659,6194.171
119,H,Z,0.0725,0.0015,0.0005,0.0002,0.0010,0.0488,0.0201,0.0642,0.0313,0.0239,0.0077,0.0266,0.0001,0.1912,0.3022,6244.493
120,Z,H,0.0953,0.0023,0.0051,0.0003,0.0014,0.0667,0.0238,0.0869,0.0478,0.0227,0.0062,0.0292,0.0001,0.2514,0.3920,6294.898
121,H,Z,0.0909,0.0016,0.0003,0.0002,0.0010,0.0611,0.0207,0.0850,0.0510,0.0250,0.0035,0.0193,0.0001,0.2451,0.3628,6345.295
