idx,t_rel_s,delta_ms,len,version,payload_prefix
238,8.318687892,11.541286,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
239,8.328737126,10.049234,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
240,8.339734081,10.996955,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
241,8.349982826,10.248745,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
242,8.361080428,11.097602,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
243,8.371261380,10.180952,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
244,8.381492723,10.231343,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
245,8.392518211,11.025488,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
246,8.402783646,10.265435,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
247,8.412914032,10.130386,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
248,8.424050290,11.136258,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
249,8.434501234,10.450944,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
250,8.444664686,10.163452,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
251,8.455679658,11.014972,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
252,8.466735246,11.055588,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
253,8.476820432,10.085186,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
254,8.487057392,10.236960,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
255,8.497173340,10.115948,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
256,8.508473525,11.300185,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
257,8.518659453,10.185928,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
258,8.529807478,11.148025,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
259,8.540084161,10.276683,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
260,8.550248486,10.164325,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
261,8.560249849,10.001363,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
262,8.584476050,24.226201,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
263,8.595753741,11.277691,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
264,8.606029686,10.275945,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
265,8.616199815,10.170129,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
266,8.626305981,10.106166,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
267,8.637491644,11.185663,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
268,8.647565570,10.073926,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
269,8.658654955,11.089385,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
270,8.668908187,10.253232,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
271,8.679100014,10.191827,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
272,8.690173277,11.073263,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
273,8.701556946,11.383669,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
274,8.711675075,10.118129,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
275,8.722748448,11.073373,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
276,8.731894436,9.145988,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
277,8.743131175,11.236739,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
278,8.753231424,10.100249,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
